1.058901175856590271e-01,1.356910075992345810e-02,9.659127891063690186e-02,3.222218528389930725e-02,6.992332339286804199e-01,2.383709400892257690e-01,3.411189556121826172e+00,0.000000000000000000e+00,2.778773307800292969e+00,6.801557064056396484e+00,1.729675754904747009e-02,5.305306911468505859e+00,1.602201014757156372e-01,2.350653335452079773e-02,2.219016663730144501e-02,3.262233734130859375e-01,3.771105289459228516e+00,3.975437209010124207e-02,2.143135309219360352e+00,4.175841212272644043e-01,3.343958854675292969e-01,6.297519057989120483e-02,3.317267990112304688e+01,0.000000000000000000e+00,6.298717880249023438e+01,1.247830986976623535e-01,1.937004280090332031e+01,1.382600516080856323e-01,2.176667213439941406e+00,6.353249400854110718e-02,2.502992562949657440e-02,8.102245330810546875e+01,7.636488914489746094e+00,2.762608826160430908e-01,5.466782450675964355e-01,5.350244522094726562e+00,1.926676511764526367e+00,1.845744967460632324e+00,0.000000000000000000e+00,2.234371662139892578e+00,6.042840480804443359e+00,8.781545795500278473e-03,2.976900577545166016e+00,0.000000000000000000e+00,1.470547795295715332e+00,4.980679988861083984e+00,1.216730690002441406e+01,1.253549766540527344e+01,8.306210488080978394e-02,1.005518913269042969e+00
9.071051478385925293e-01,8.073680847883224487e-02,4.754140973091125488e-02,8.170039393007755280e-03,1.315938681364059448e-01,1.899534016847610474e-01,4.569240093231201172e+00,0.000000000000000000e+00,2.521597623825073242e+00,1.645083808898925781e+01,3.216142207384109497e-02,1.859047508239746094e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.031504478305578232e-02,1.784048788249492645e-02,1.735119247436523438e+01,3.464948013424873352e-02,7.864983379840850830e-02,1.552903652191162109e-01,2.212074995040893555e-01,1.463693194091320038e-02,8.455567932128906250e+01,2.656027488410472870e-02,1.165909767150878906e+01,9.355664253234863281e-02,6.020907402038574219e+00,6.280916929244995117e-01,0.000000000000000000e+00,4.799100384116172791e-02,1.047158986330032349e-01,7.712754821777343750e+01,1.709461361169815063e-01,3.938188850879669189e-01,2.660340309143066406e+00,7.013367414474487305e-01,4.183092594146728516e+00,3.415095508098602295e-01,0.000000000000000000e+00,3.766480207443237305e+00,5.825601577758789062e+00,2.857455983757972717e-02,2.513641119003295898e+00,6.737855821847915649e-02,2.827537775039672852e+00,5.070540428161621094e+00,2.433962059020996094e+01,1.053707218170166016e+01,1.415744572877883911e-01,1.418791562318801880e-01
2.815147936344146729e-01,2.346945852041244507e-01,3.109953552484512329e-02,1.924015022814273834e-02,2.169292122125625610e-01,2.236667424440383911e-01,1.174294185638427734e+01,0.000000000000000000e+00,3.277846097946166992e+00,9.495309829711914062e+00,7.952595353126525879e-01,5.366550922393798828e+00,7.625776808708906174e-03,7.719776779413223267e-02,0.000000000000000000e+00,1.260411292314529419e-01,9.299374580383300781e+00,6.799858063459396362e-02,0.000000000000000000e+00,3.047527372837066650e-01,6.218377947807312012e-01,1.723472774028778076e-01,2.674513816833496094e+01,0.000000000000000000e+00,5.148142814636230469e+00,3.965806216001510620e-02,1.199121856689453125e+01,8.083637356758117676e-01,2.087556384503841400e-02,1.217107251286506653e-01,1.233011111617088318e-01,2.072318649291992188e+01,3.673470020294189453e+00,9.879139661788940430e-01,1.157623577117919922e+01,1.912071347236633301e+00,1.414507508277893066e+00,2.467337608337402344e+00,1.891330815851688385e-02,5.586627721786499023e-01,6.658584594726562500e+00,2.403288334608078003e-02,7.897825837135314941e-01,5.950279235839843750e-01,2.340232133865356445e+00,2.946075201034545898e+00,5.121017837524414062e+01,1.019934940338134766e+01,8.668473362922668457e-01,3.118456900119781494e-01
3.081546127796173096e-01,1.904195547103881836e-01,1.286049783229827881e-01,1.193448230624198914e-01,3.235826790332794189e-01,1.541537344455718994e-01,9.466062545776367188e+00,8.452983200550079346e-02,4.831355094909667969e+00,3.906386137008666992e+00,1.566006183624267578e+00,1.414463615417480469e+01,7.883661426603794098e-03,7.980840653181076050e-02,1.255652215331792831e-02,4.343451187014579773e-02,1.360268402099609375e+01,2.277659028768539429e-01,2.872217297554016113e-01,2.835528552532196045e-01,1.334251761436462402e+00,1.247229352593421936e-01,1.177708053588867188e+01,1.616593450307846069e-01,5.877975746989250183e-02,1.412194669246673584e-01,6.513424396514892578e+00,8.961554765701293945e-01,3.083074651658535004e-02,3.460233807563781738e-01,7.081713527441024780e-02,2.369241714477539062e+00,2.145959287881851196e-01,2.779109477996826172e+00,2.414810371398925781e+01,1.595834136009216309e+00,1.579852342605590820e+00,1.123984217643737793e+00,7.821163535118103027e-02,1.282090902328491211e+00,8.748888969421386719e+00,1.366508901119232178e-01,1.387242078781127930e+00,8.202003687620162964e-02,2.195131778717041016e+00,1.893443822860717773e+00,5.486190032958984375e+01,3.980106115341186523e+00,1.911394447088241577e-01,6.351881027221679688e-01
8.299263119697570801e-01,2.842430397868156433e-02,2.267088368535041809e-02,1.461005304008722305e-02,1.411934643983840942e-01,2.377786040306091309e-01,4.713803291320800781e+00,9.313237853348255157e-03,2.735275983810424805e+00,2.632230567932128906e+01,3.278217613697052002e-01,3.456674575805664062e+00,1.389756333082914352e-02,4.689624160528182983e-02,2.213502675294876099e-02,0.000000000000000000e+00,7.636008262634277344e+00,3.717711195349693298e-02,1.125163137912750244e-01,1.388488262891769409e-01,3.934355676174163818e-01,1.413420885801315308e-01,3.886742401123046875e+01,2.849781140685081482e-02,3.763245820999145508e+00,2.288697510957717896e-01,9.196176528930664062e+00,9.654154181480407715e-01,1.086987927556037903e-02,1.188274174928665161e-01,3.745159506797790527e-02,0.000000000000000000e+00,1.461599588394165039e+00,7.409889698028564453e-01,6.552358150482177734e+00,8.566903471946716309e-01,9.628624916076660156e-01,2.813760757446289062e+00,1.723423786461353302e-02,1.233552932739257812e+00,1.273345470428466797e+01,5.255834758281707764e-02,2.641111135482788086e+00,0.000000000000000000e+00,3.083810567855834961e+00,2.097118139266967773e+00,3.053484153747558594e+01,6.638864994049072266e+00,1.077124178409576416e-01,2.063549458980560303e-01
4.505694508552551270e-01,1.450837776064872742e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.162045612931251526e-02,5.201457068324089050e-02,2.429462432861328125e+00,0.000000000000000000e+00,2.300835847854614258e+00,5.948443412780761719e+00,2.113607972860336304e-01,8.990548133850097656e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694729365408420563e-02,8.500293493270874023e-01,9.340797424316406250e+00,1.897599920630455017e-02,4.307306557893753052e-02,3.827057480812072754e-01,9.789877533912658691e-01,1.923841387033462524e-01,2.179876136779785156e+01,0.000000000000000000e+00,4.067665100097656250e+00,1.844527386128902435e-02,1.332084655761718750e+01,9.359409213066101074e-01,3.328932449221611023e-02,1.273693591356277466e-01,1.911610178649425507e-02,4.000550842285156250e+01,8.250236511230468750e+00,5.813910365104675293e-01,2.113667249679565430e+00,1.772729396820068359e+00,2.290896415710449219e+00,1.586289882659912109e+00,0.000000000000000000e+00,1.142551779747009277e+00,3.481986999511718750e+00,1.408413052558898926e-01,2.043518304824829102e+00,0.000000000000000000e+00,1.631778597831726074e+00,1.181939220428466797e+01,4.339680480957031250e+01,4.317845344543457031e+00,2.537480369210243225e-02,2.434631139039993286e-01
4.230311810970306396e-01,1.437953859567642212e-01,3.345109894871711731e-02,0.000000000000000000e+00,9.999947994947433472e-02,3.007238805294036865e-01,8.223616600036621094e+00,0.000000000000000000e+00,4.268766403198242188e+00,1.424761295318603516e+01,3.309553861618041992e-01,1.446206283569335938e+01,0.000000000000000000e+00,1.037937626242637634e-01,0.000000000000000000e+00,5.648817494511604309e-02,1.257697391510009766e+01,8.411125838756561279e-02,0.000000000000000000e+00,1.229236274957656860e-01,1.050611019134521484e+00,3.707582950592041016e-01,4.470999145507812500e+01,0.000000000000000000e+00,2.779826708137989044e-02,1.599628925323486328e-01,7.323660373687744141e+00,1.197857618331909180e+00,4.009651765227317810e-02,1.694865822792053223e-01,1.842005699872970581e-01,5.638097286224365234e+00,1.606881171464920044e-01,1.066228508949279785e+00,1.970072555541992188e+01,8.967954516410827637e-01,3.758378982543945312e+00,7.809523940086364746e-01,1.017170995473861694e-01,6.694485545158386230e-01,7.964573860168457031e+00,4.200642555952072144e-02,1.195899844169616699e+00,5.333503335714340210e-02,3.947597980499267578e+00,3.118618011474609375e+00,6.213964080810546875e+01,2.925379276275634766e+00,1.589306592941284180e-01,6.738461256027221680e-01
1.603846251964569092e-01,1.598504954017698765e-03,2.008043415844440460e-02,0.000000000000000000e+00,3.668433427810668945e-02,0.000000000000000000e+00,1.056750488281250000e+01,0.000000000000000000e+00,1.950071454048156738e+00,1.070216751098632812e+01,3.993775367736816406e+00,1.028844833374023438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.103694438934326172e-01,1.212161636352539062e+01,5.854067858308553696e-03,0.000000000000000000e+00,9.838680177927017212e-02,3.257533311843872070e-01,0.000000000000000000e+00,8.217189788818359375e+01,0.000000000000000000e+00,5.617984533309936523e-01,9.009703993797302246e-02,6.862910747528076172e+00,8.884196281433105469e-01,0.000000000000000000e+00,1.730774492025375366e-01,2.948644571006298065e-02,2.623648047447204590e-01,1.624586582183837891e-01,5.785750746726989746e-01,1.911913752555847168e-01,2.529340386390686035e-01,9.060745239257812500e-01,1.463830232620239258e+00,0.000000000000000000e+00,5.400834679603576660e-01,1.323206996917724609e+01,8.017436414957046509e-02,4.455865025520324707e-01,0.000000000000000000e+00,1.700034022331237793e+00,3.124999523162841797e+00,2.995575523376464844e+01,4.886899471282958984e+00,9.785111993551254272e-03,6.392171233892440796e-02
3.306314945220947266e-01,1.120403185486793518e-01,3.773902416229248047e+00,2.134164422750473022e-02,2.777479171752929688e+00,8.269887417554855347e-02,6.185199260711669922e+00,0.000000000000000000e+00,4.493330478668212891e+00,1.240769672393798828e+01,3.990548849105834961e-01,1.362780857086181641e+01,0.000000000000000000e+00,1.998025178909301758e-01,5.388959497213363647e-02,0.000000000000000000e+00,1.242834281921386719e+01,4.827243834733963013e-02,0.000000000000000000e+00,4.056470394134521484e-01,6.611261963844299316e-01,4.779295027256011963e-01,3.071236419677734375e+01,1.387606561183929443e-01,6.306716799736022949e-02,6.842841207981109619e-02,4.284202098846435547e+00,1.671215653419494629e+00,2.646364085376262665e-02,2.892953753471374512e-01,6.078604608774185181e-02,1.138516044616699219e+01,2.790892310440540314e-02,2.117091178894042969e+00,2.163617324829101562e+01,1.317645668983459473e+00,3.553612470626831055e+00,2.037480026483535767e-01,0.000000000000000000e+00,1.230574965476989746e+00,6.387774944305419922e+00,1.066314522176980972e-02,3.146961629390716553e-01,0.000000000000000000e+00,2.711793184280395508e+00,3.187665700912475586e+00,2.352730751037597656e+01,5.868587017059326172e+00,4.000764489173889160e-01,3.224346160888671875e+00
5.997521877288818359e-01,2.656687609851360321e-02,2.781111747026443481e-02,0.000000000000000000e+00,2.355610430240631104e-01,6.667219102382659912e-02,3.084041357040405273e+00,9.139884263277053833e-03,2.599073171615600586e+00,6.271833896636962891e+00,5.079785734415054321e-02,2.560471534729003906e+01,0.000000000000000000e+00,9.204665571451187134e-02,1.086150575429201126e-02,5.635686963796615601e-02,1.425553989410400391e+01,4.864681046456098557e-03,0.000000000000000000e+00,1.635171920061111450e-01,1.028233766555786133e+00,3.082470595836639404e-01,3.173643302917480469e+01,5.593471974134445190e-02,2.264914661645889282e-01,7.092935591936111450e-02,1.158963966369628906e+01,1.999478936195373535e-01,1.600132510066032410e-02,1.282771527767181396e-01,0.000000000000000000e+00,3.008716344833374023e+00,1.912524998188018799e-01,7.872952222824096680e-01,1.851351547241210938e+01,1.459940910339355469e+00,1.099292755126953125e+00,1.673701882362365723e+00,0.000000000000000000e+00,1.484598994255065918e+00,9.260345458984375000e+00,1.934251375496387482e-02,1.261690020561218262e+00,7.094807922840118408e-02,3.454079389572143555e+00,4.875824451446533203e+00,2.790422630310058594e+01,4.804309844970703125e+00,8.131344802677631378e-03,2.705718576908111572e-01
